unit_id,structure,g_osi_dg_est,g_dsi_dg_est,latency_dg_est
951084219,ProS,0.9528595479208968,,0.9893796836140609
951084041,ProS,0.9528174853468503,,0.8447469653062853
951084032,ProS,0.8952380952380953,,0.9434284171293257
951084029,ProS,0.9901448892947472,,0.20276154289695114
951082995,ProS,0.9129005523322156,,0.6050593652989846
951082992,ProS,0.7642977396044841,,0.8989689016143529
951082990,ProS,0.9559037658251459,,0.1707648003871327
951084036,ProS,0.9492715426461573,,0.6092250599979252
951083002,ProS,0.9752554695377033,,0.0781490217514147
951082997,ProS,0.9867008163181444,,0.09606210576930607
951082987,ProS,0.9688878841558626,,0.12324483876523118
951083011,ProS,0.9849052597485218,,0.06450078485295307
951083009,ProS,0.9713461727563683,,0.2776631765327693
951083027,ProS,0.9904631327086716,,0.11422180278259475
951083025,ProS,0.973487225236504,,0.20220110192531138
951083020,ProS,0.980400701792581,,0.07750525507981365
951083018,ProS,0.9693191305827767,,0.15830033237944008
951083050,ProS,0.9898524995408511,,0.11814812598640856
951083045,ProS,0.9709019845517395,,0.13441444938644054
951083043,ProS,0.9460845148938594,,0.23893203642091976
951083068,CA1,0.8733162853765767,,0.8044280731019171
951084195,ProS,0.9832830687521485,,0.3328670972487089
951084044,ProS,0.8991489816894086,,0.6127432154999042
951083071,ProS,0.9962049110010163,,0.2741132542607829
951083060,ProS,0.9361845306599212,,0.6158539293573995
951083053,ProS,0.9888960637235089,,0.04961836070174286
951083086,CA1,0.9656110862634087,,0.1404538868059717
951083082,CA1,0.9980445970441699,,0.11871110825995856
951083078,CA1,0.8304189259843844,,0.929644788629048
951083073,CA1,0.9106888203797754,,0.5892453273791034
951083109,CA1,0.9770158408996528,,0.06015432013919053
951084046,CA1,0.9941393556682769,,0.27435421137488447
951083118,CA1,0.9731589091211522,,0.17341069389931363
951083112,CA1,0.9893475891864585,,0.09764187956443493
951083107,CA1,0.9326296994481269,,0.4156370012919979
951083105,CA1,0.9946949795504343,,0.10559117217121639
951083102,CA1,0.984946008915617,,0.15389109494435615
951083098,CA1,0.9924788292344179,,0.2050869358786258
951083095,CA1,0.9696376477869406,,0.15007496382895624
951083093,CA1,0.9800602465096342,,0.1221903269233735
951083075,CA1,0.9910740423340024,,0.2419741760429588
951083131,CA1,0.9888956161730349,,0.06542429364412783
951083129,CA1,0.9845940949485883,,0.19502385249825238
951083126,CA1,0.9681295874118837,,0.08947178670314315
951083122,CA1,0.9806245662092931,,0.13495714966757077
951083116,CA1,0.9948390252649729,,0.17028764821861841
951083114,CA1,0.9874602102826275,,0.040738972002372975
951083159,CA1,0.8851425449052412,,0.7856217212056436
951083157,CA1,0.9749611642024861,,0.33414094734916944
951084051,CA1,0.9708524906091728,,0.5193896144410246
951083155,CA1,0.9044103922625624,,0.2323953867480668
951083152,CA1,0.8785218355240562,,1.1078896066419475
951083150,CA1,0.9541955676531784,,0.363352277796821
951083147,CA1,0.9895332547435828,,0.16318251548409535
951083143,CA1,0.9959776317080349,,0.08910528271917428
951083141,CA1,0.9484927128555111,,0.07695644574459948
951083134,CA1,0.9066543055907574,,0.926055885023743
951084062,CA1,0.9849030262713419,,0.37018733077502475
951084054,CA1,0.9558101972889052,,0.2959251389856945
951083191,CA1,0.992715244530108,,0.11991600685360027
951083169,CA1,0.9319371727748692,,0.7846269399974517
951083164,CA1,0.953125366276746,,0.6365399953685937
951083200,CA1,0.9565002379178359,,0.32191235578829946
951084198,CA1,0.9637795647047831,,0.1745815445910921
951083203,CA1,0.9541484413499006,,0.7114766747415615
951083195,CA1,0.9848848873545625,,0.17340229263686524
951083186,CA1,0.9806586431356424,,0.22106044030010708
951083181,CA1,0.9795144952255093,,0.18376898373435324
951083178,CA1,0.9735019651684955,,0.11794848059253127
951083176,CA1,0.9619220658028508,,0.20916067684720474
951083173,CA1,0.9385611658135051,,0.1440294899903165
951083162,CA1,0.9933376719864874,,0.07434769722544843
951083225,CA1,0.9944220696453772,,0.13418026636009017
951083219,CA1,0.9741587864417479,,0.148900358116407
951083215,CA1,0.9783954687394784,,0.07472969373111482
951083212,CA1,0.988401183421083,,0.07293156721880223
951083210,CA1,0.9494540466211496,,0.8022615825316279
951083206,CA1,0.9793530578048104,,0.030504003093710708
951084070,CA1,0.9826694069996965,,0.3302417454995066
951084068,CA1,0.9739784456055993,,0.13056670965033845
951083241,CA1,0.9929461577996852,,0.3020387702649714
951083234,CA1,0.8895581130370063,,0.8757699427878833
951083231,CA1,0.9709205619206294,,0.15104453404956075
951083228,CA1,0.9814153572032536,,0.27423969292703987
951084221,CA1,0.9575954615142578,,0.7681489767128369
951083300,CA1,0.9855396389641368,,0.04882770696622174
951083272,CA1,0.944246737841044,,0.6010705738581237
951083263,CA1,0.9400865350862468,,0.603549182853385
951083256,CA1,0.9740598551955165,,0.1633085135767942
951083252,CA1,0.9966388430358809,,0.08671849880101945
951083248,CA1,0.990511725632005,,0.09062163285307179
951084073,CA1,0.9906232086801436,,0.16073157759092283
951083245,CA1,0.9996679679997472,,0.019273375542752547
951083288,CA1,0.9874984805275708,,0.41434000334083976
951083285,CA1,0.9896242783671815,,0.15630125810184836
951083283,CA1,0.9714302493664604,,0.045872085305290966
951083281,CA1,0.9805431542263232,,0.029378591338172555
951083278,CA1,0.9842148219463521,,0.08700337421146287
951083316,CA1,0.9486098324716822,,0.13375085823827249
951083312,CA1,0.9387771283794979,,0.38947359609665
951083309,CA1,0.9876669347606227,,0.2892323025216683
951083297,CA1,0.9673491131443956,,0.06727226822795274
951083292,CA1,0.9652780836248854,,0.2511722549897968
951083333,CA1,0.9252506385611925,,0.3439799983445937
951083329,CA1,0.9706028507734449,,0.11145349285880002
951083326,CA1,0.9798034661761602,,0.0634732677667671
951083323,CA1,0.9888253550047922,,0.5529941303650503
951083319,CA1,0.9903383767412984,,0.1048543081774369
951083357,CA1,0.9818022681231356,,0.2486725907942855
951083354,CA1,0.9746865892879398,,0.3408407959259421
951083349,CA1,0.9725503186676739,,0.09387656895682994
951083339,CA1,0.9576415463534028,,0.249746385146409
951084075,CA1,0.9589620208885057,,0.2720587966537096
951083383,CA1,0.9832550336792739,,0.16249617574112563
951083379,CA1,0.9591812582495797,,0.11822255100241819
951083375,CA1,0.9460592296772985,,0.6970834240751174
951083343,CA1,0.9745619250797705,,0.08794317266483631
951083368,CA1,0.979331452441191,,0.1815811560632028
951083361,CA1,0.9795071957532415,,0.10061650314173676
951083401,CA1,0.9681467844574465,,0.03887070591099473
951083386,CA1,0.9135941571980986,,0.799127705050978
951083371,CA1,0.9671407082601512,,0.07788075610415035
951083397,CA1,0.9567180224378432,,0.12878229675925468
951083393,CA1,0.9973659906930116,,0.0475646983986735
951084078,CA1,0.9678587826733387,,1.1166529655197337
951083411,CA1,0.9583985729527359,,0.22705358953999166
951083408,CA1,0.9313762568772688,,0.08513219776114056
951083424,CA1,0.9617493159754785,,0.09750489910766191
951083456,VISam,0.9515970810316683,,0.24299223492835154
951083449,VISam,0.93089847576473,,0.08725723842871957
951084081,VISam,0.9538298510761256,,0.06086503718552194
951083467,VISam,0.923284739944686,,0.17784515643984378
951083462,VISam,0.9742514634660945,,0.052854317156288744
951083479,VISam,0.9839431541401723,,0.2012341646823188
951083476,VISam,0.3111305252776745,,0.26535697234385225
951083507,VISam,0.6912895563495902,,0.132996741345778
951083504,VISam,0.40361738604967523,,0.22724432017753315
951084085,VISam,0.9392293596395076,,0.6287660672801394
951083498,VISam,0.9607707372368458,,0.7482196229234432
951083495,VISam,0.9867892777531382,,0.3432269366271612
951083488,VISam,0.7579513516729416,,0.1761011284875167
951083513,VISam,0.7342438829207145,,0.6574062264126042
951084201,VISam,0.8920518213592425,,0.8109839449552965
951084101,VISam,0.8082056194667528,,0.8010298970680196
951084094,VISam,0.9122085713697752,,0.8083626312982233
951084091,VISam,0.7670504131888658,,0.7503476960987427
951083519,VISam,0.8055177087696553,,1.051968027829389
951083517,VISam,0.8226084712279428,,0.3342318138320479
951083529,VISam,0.7230059879579747,,0.1511193218752851
951083526,VISam,0.7878642738872899,,0.8446429822988648
951083555,VISam,0.7903730876809768,,0.5475758975894678
951083551,VISam,0.7479326224977494,,0.9580537434474081
951083549,VISam,0.890049142033799,,0.4016006839947295
951083544,VISam,0.8702472693243775,,0.57166284417508
951083542,VISam,0.9316961715616539,,0.09323066671527158
951083534,VISam,0.940190453495003,,0.07286780143931537
951084105,VISam,0.8177241128719497,,0.2437650180027049
951083568,VISam,0.9454371888200228,,0.07263655896440468
951083566,VISam,0.6845507655907106,,0.6381309035659797
951083559,VISam,0.43106848533620334,,0.12287361993958257
951083582,VISam,0.9522300567878734,,0.8868532253738977
951083575,VISam,0.9062139683777451,,0.4507424743305819
951083573,VISam,0.9049920484392022,,0.031350700987786695
951083562,VISam,0.8637597839842888,,0.14489548946130526
951083588,VISam,0.7550114754470533,,0.7956392057540143
951084107,VISam,0.8570868507696786,,0.6830478150914132
951083607,VISam,0.9504392573725458,,0.08379247654852406
951083605,VISam,0.8737216179084524,,0.5097619404195939
951083597,VISam,0.8397596108753336,,0.10148218885387905
951083621,VISam,0.6581341010164412,,0.09096591403113052
951083618,VISam,0.8162263071931596,,0.8609021859581389
951083614,VISam,0.6591555401642339,,0.7138843313250618
951083627,VISam,0.8161151689560646,,0.46165574240421847
951083623,VISam,0.9627921986577586,,0.021419674255866994
951084232,VISam,0.411627346192595,,0.43331521482195967
951084116,VISam,0.48374013109404146,,0.31502235959032987
951084112,VISam,0.480843572105099,,0.3227619227877767
951083644,VISam,0.8078968888623473,,0.07282125655137861
951083641,VISam,0.4806707111864299,,0.5919734407348187
951083633,VISam,0.5518361125049378,,0.08208814609133697
951083630,VISam,0.6573461042313847,,0.5479564621741702
951083664,VISam,0.48551909739675014,,0.4443091327007096
951083659,VISam,0.8827918580330388,,0.10511082459379395
951083657,VISam,0.34226320038485714,,0.20379444666014024
951084123,VISam,0.4413389373501151,,0.6606888761434675
951084120,VISam,0.9772918050650047,,0.07207488843687315
951083653,VISam,0.4621939084467266,,0.07647124060895294
951083649,VISam,0.9512882613339179,,0.2891945189321632
951083647,VISam,0.9660098424806727,,0.06661742735082044
951084126,VISam,0.9130939040400995,,0.11325485294946702
951083673,VISam,0.9842552346049608,,0.5665420627256026
951083670,VISam,0.9708511490353912,,0.040624123968200365
951083667,VISam,0.7687299610771501,,0.04989954783422945
951083683,VISam,0.8941748881919832,,0.04800367704456221
951083681,VISam,0.9809505283971003,,0.058886625238756096
951083676,VISam,0.769411435021456,,0.0782449707876367
951084134,VISam,0.7203483584183699,,0.9282211096606261
951084130,VISam,0.949102762050962,,0.1754244354981438
951083700,VISam,0.683100440497538,,1.0011556937843125
951083696,VISam,0.9753878283291143,,0.061831844594962604
951083690,VISam,0.819062142921758,,0.11906788953410796
951084136,VISam,0.8825978863594359,,0.1994176827154206
951083686,VISam,0.4836467282499026,,0.1469704475771323
951083720,VISam,0.3170061442515728,,0.16981863943215103
951083712,VISam,0.8941375631476314,,0.14015991764858882
951083709,VISam,0.8813038265891032,,0.3733577324928774
951083703,VISam,0.8867848269901479,,0.2613099741665792
951083771,VISam,0.8703637567824662,,0.13659329081042415
951083733,VISam,0.36906040945734686,,0.18529868306268327
951083730,VISam,0.9652654620748742,,0.036304221294358285
951084139,VISam,0.7216303594500508,,0.6423005255360295
951083727,VISam,0.8816447562418888,,0.7535240798879386
951083723,VISam,0.6103578570294308,,0.12942474696183126
951084143,VISam,0.5766230268844756,,0.6700642780797352
951083750,VISam,0.5407819547777909,,0.20240159654440504
951083747,VISam,0.737134665547865,,0.4182996408890176
951083743,VISam,0.8800825306340092,,0.3833929499264741
951083740,VISam,0.7803147051776811,,0.3066142655807198
951083784,VISam,0.9254673340934447,,0.492556356008663
951083778,VISam,0.715535922815308,,0.3312190124111112
951083775,VISam,0.8558857702922231,,0.34326471531221614
951083764,VISam,0.7428830662525301,,0.45362667802032774
951083760,VISam,0.8808025975786862,,0.06328925449406597
951083758,VISam,0.30259983598351703,,0.27775583180687136
951083801,VISam,0.7750602794202464,,0.24971856182310148
951083797,VISam,0.8841594682015681,,0.29818605128002673
951084205,VISam,0.9037189528142281,,0.3898232417004692
951084156,VISam,0.7564478262917836,,0.509204828003476
951084147,VISam,0.8560023919028945,,0.689200638211787
951083791,VISam,0.819175966975516,,0.6333589551550176
951083789,VISam,0.5353559350131638,,0.4957397282698821
951083769,VISam,0.9475864907022045,,0.5896521687554923
951083807,VISam,0.8935621650475363,,0.5680046250017767
951083804,VISam,0.9868901365949474,,0.08169607172612814
951083831,VISam,0.9687541736879682,,0.3021086831931825
951083827,VISam,0.9689635760949487,,0.05432810850243186
951083821,VISam,0.9534019866170372,,0.3229540838938192
951083817,VISam,0.9444661279994205,,0.4383075153655227
951083843,VISam,0.8365355633811637,,0.47785570628730056
951083838,VISam,0.9026984715641395,,0.7396907936918069
951083835,VISam,0.9678890811232206,,0.47382002951326285
951083857,VISam,0.9335794661459709,,0.2821197982366357
951083846,VISam,0.9152993353093795,,0.0725520991245503
951083878,VISam,0.867474912334921,,0.5620189978087637
951083876,VISam,0.8711077850188482,,0.41009693872774733
951084172,VISam,0.8123805843084646,,0.6895307923759901
951084165,VISam,0.8677647944589357,,0.808014094763621
951083866,VISam,0.9495193235225338,,0.4180672103602774
951083896,VISam,0.9436810824933775,,0.6134958908087356
951083894,VISam,0.9187009082312286,,0.3407781974765385
951083889,VISam,0.9397959849479154,,0.08942971450915138
951083869,VISam,0.9129112688256764,,0.3361073566070445
951084168,VISam,0.9510340651273554,,0.3626256528320937
951083886,VISam,0.8786317300495706,,0.6493105344616197
951083884,VISam,0.9697966774808175,,0.475060994184787
951083905,VISam,0.7978486400579017,,0.17801942144046734
951084208,VISam,0.5126903553299491,,0.49357554621474264
951083898,VISam,0.8941453700336467,,0.37657509114524146
951084183,VISam,0.6780052226544185,,0.5436335176959801
951083914,VISam,0.9363876972597577,,0.06985771680206199
951083909,VISam,0.8674946751505044,,0.4989243298268775
951083936,VISam,0.9135926925380442,,0.13165457248942403
951083931,VISam,0.9382006941102622,,0.09290163260720874
951083924,VISam,0.8194423873082811,,0.40014314437030407
951083957,VISam,0.5706828000794206,,0.16137641035948036
951084229,VISam,0.6792723696419892,,0.5060638480176749
951083976,VISam,0.7783538037625651,,0.9836832376722668
951083950,VISam,0.9205667970338822,,0.6002640073547809
951083941,VISam,0.6780707510545912,,0.22806039844863335
951084211,VISam,0.8274162341064489,,0.7643755751432764
951084186,VISam,0.7025953400873262,,1.1637745203054237
951083988,VISam,0.5509939381542541,,0.5228789774300822
951084226,VISam,0.7841245968978214,,0.6453458272244461
951083964,VISam,0.8704346107841888,,0.9741033520067504
951083960,VISam,0.7665717877951421,,0.6109374212614966
951083981,VISam,0.2945729432858989,,0.12748960824615096
951083972,VISam,0.6249710716705819,,1.0961766066752716
951083969,VISam,0.88050771546808,,0.38721007941649077
951084189,VISam,0.8561794445420216,,0.9801926658697084
951083985,VISam,0.7398948289416968,,0.1917720010146695
951084261,POL,0.9875118492351964,,0.027114005156136045
951084258,POL,0.9698314240044326,,0.042105723578288234
951084254,POL,0.7742829182167661,,0.11363365842316853
951084265,POL,0.9922000331456139,,0.026938363766930706
951084276,POL,0.9777449034431797,,0.02092784986280094
951084272,POL,0.9919269922273836,,0.01146550582529926
951085520,POL,0.8625196999451608,,0.07668535381048969
951084296,POL,0.8082166273200849,,0.08043613401150651
951084281,POL,0.9256119195864643,,0.28648388275541947
951084311,POL,0.9047367185164006,,0.3705337328801761
951084315,POL,0.8595432928593396,,0.35880894688943954
951085531,POL,0.9779263282758536,,0.22980226628169476
951084326,POL,0.9534462360318644,,0.22706394985652878
951085766,POL,0.2546440075000701,,1.3997148654998455
951085581,POL,0.6104926491947027,,0.7202270025100006
951085568,POL,0.945339293904898,,0.02780719637257789
951085558,POL,0.14853068170367978,,0.697099036509826
951085549,POL,0.7197642187204628,,0.5656249316934918
951085544,POL,0.3859429051769866,,0.8816678945941021
951085536,POL,0.7686832740213523,,0.3257142717093302
951085526,POL,0.7328491579241767,,0.4641866192459929
951084374,POL,0.7242960795160367,,0.7898961937153217
951084347,POL,0.7515480025000233,,1.409844098561507
951084336,POL,0.8494845903957551,,0.9852120235168513
951084334,POL,0.816817855412271,,0.28334960218353444
951085575,POL,0.9506406386503659,,0.04680978837359362
951084370,POL,0.7003633388108574,,0.5906217214460412
951084381,LP,0.9641606921710704,,0.06916770740190259
951084378,POL,0.9814853765314605,,0.12092895995874642
951085592,LP,0.8985305099017952,,0.4682783240718891
951084401,LP,0.8954339138940506,,0.11276880133164013
951084393,LP,0.9952553346768691,,0.04361507807084308
951084404,LP,0.8343577632849549,,0.14067943746249512
951084434,LP,0.9875818445640857,,0.051872239134809206
951084447,DG,0.9492953106135568,,0.14520527087552182
951084445,DG,0.9346138189293285,,0.18565318978949108
951085799,DG,0.9663791757838213,,0.4266649210358082
951084482,ProS,0.9076844792469824,,0.24790317287738617
951084489,ProS,0.971581724343886,,0.2738163441567849
951084523,ProS,0.9852494030803606,,0.07295196656446024
951084535,ProS,0.9497024222456547,,0.1747689277040081
951084530,ProS,0.9743113667036958,,0.14817469652643922
951084551,ProS,0.9851980363599708,,0.323403649624197
951084543,ProS,0.9722672927588211,,0.2937638019475344
951084540,ProS,0.9803809157572848,,0.09350728311301282
951084553,ProS,0.9851936218678815,,0.28950763606303553
951085597,ProS,0.9439321775777296,,0.940913922414893
951085603,ProS,0.9671488233441664,,0.3528347584920084
951084587,ProS,0.9454305346442758,,0.46501646922570217
951084584,ProS,0.965265896155402,,0.0854254659061553
951084578,ProS,0.9677579441910404,,0.14414583857501384
951084576,ProS,0.9562749943349151,,0.397248136966482
951084573,ProS,0.980016287859929,,0.06879034079065605
951084564,ProS,0.9926039310114356,,0.10955624488633475
951084561,ProS,0.9754666466075003,,0.14416372816594958
951085609,ProS,0.8765385428607407,,0.43579216111993446
951084636,ProS,0.9905269373963909,,0.024416340846528328
951084612,ProS,0.7349790290271777,,0.6188411348553018
951084604,ProS,0.9437556169138152,,0.3187391045116783
951084601,ProS,0.9823588275185994,,0.09485637356829102
951084598,ProS,0.9560978817829504,,0.4155181726173396
951084593,ProS,0.9849383262226692,,0.07190706680376024
951084590,ProS,0.9858107626231801,,0.06383784751960775
951084619,ProS,0.9633783964336535,,0.14575214462456643
951084617,ProS,0.9844298432413392,,0.20695996051290422
951084641,ProS,0.9307097467500427,,0.6884416363764103
951084638,ProS,0.9812490807825999,,0.039648451371249394
951084631,ProS,0.9894639586008206,,0.3338153028223587
951084700,ProS,0.9726498698545883,,0.1464272990713198
951084668,ProS,0.9931058067621699,,0.20156905625708532
951084659,ProS,0.976574696671174,,0.07181118484913895
951084651,ProS,0.9970960441439033,,0.12682292772387882
951084648,ProS,0.9630924406401232,,0.2780812965156656
951084644,ProS,0.9935677592011284,,0.6212713912100298
951084666,ProS,0.9580163667794099,,0.33948109699167617
951084676,ProS,0.9592190538363645,,0.2947815393233668
951084711,ProS,0.9802709121693177,,0.06727253175063197
951084708,ProS,0.9925128466883661,,0.20192338365723117
951084704,ProS,0.9722100411382023,,0.14539590235108335
951085626,ProS,0.9907149693996621,,0.12874320458467992
951084723,ProS,0.9735037996277863,,0.16424320692385663
951084720,ProS,0.9716252825299684,,0.0766700625363228
951084717,ProS,0.9625258574257018,,0.09473773121362683
951084714,ProS,0.9742591870953391,,0.15800426564965164
951084697,ProS,0.75,,0.8126956801170309
951084690,ProS,0.9803544379371646,,0.0933266920569622
951084746,ProS,0.9423805858565638,,0.14564256962239597
951084742,ProS,0.9780170916246753,,0.13939767971669426
951084748,ProS,0.9113052793441334,,0.9223063559848015
951084733,ProS,0.9719795183430004,,0.7126195091716454
951084756,ProS,0.962491762958068,,0.22651420679812873
951084769,ProS,0.9841293012311055,,0.07352225942918267
951084790,VISpm,0.9239550803485342,,0.05741124622431926
951084815,VISpm,0.8634190214331923,,0.5372164716550287
951084808,VISpm,0.28515233623919456,,0.11427012142985404
951084801,VISpm,0.9708080064384405,,0.06119666841595972
951084825,VISpm,0.657224674783921,,0.1072772785782945
951084832,VISpm,0.7236058240476689,,0.1636333925625877
951084837,VISpm,0.7244023328632339,,0.4924872649448844
951084859,VISpm,0.837227865005178,,0.3254347472538939
951085777,VISpm,0.8900986774054183,,0.7750066738844907
951085636,VISpm,0.7173045784339136,,0.9534391300780953
951084847,VISpm,0.7215335049429219,,0.4546553626541936
951084924,VISpm,0.93554749218281,,0.08232978808428015
951085781,VISpm,0.6946764434655341,,0.7228416600955825
951084871,VISpm,0.9517007502244134,,0.6086143121397072
951084899,VISpm,0.8483498935360348,,0.6360383469900626
951084894,VISpm,0.9073775004879705,,0.5390769915438796
951085655,VISpm,0.8637316561844864,,0.7199812648393618
951084877,VISpm,0.8721068610970477,,0.48794032152909494
951085649,VISpm,0.48943998788993703,,0.40324902607471813
951084917,VISpm,0.9194209165907757,,0.055722104590131494
951084911,VISpm,0.9293371481458486,,0.21151498429298954
951084882,VISpm,0.9322920648870405,,0.7774243206711162
951084957,VISpm,0.9202357216375363,,0.3460872004175144
951084939,VISpm,0.8983589388732491,,0.6560400976313758
951084963,VISpm,0.8778723832407485,,0.8975639584905366
951085661,VISpm,0.8531970302659597,,0.5262394483183925
951084975,VISpm,0.951647497834409,,0.21169556401764567
951084970,VISpm,0.8568749742076772,,0.5950925200713755
951085667,VISpm,0.2092139709129549,,0.1609845130569738
951084993,VISpm,0.7942987092153682,,0.048808956230459444
951084986,VISpm,0.9785448609414236,,0.3233409654776551
951085678,VISpm,0.8270723328899445,,1.032150135685697
951085027,VISpm,0.8629417455398805,,0.08256760279527953
951085015,VISpm,0.7613185398059088,,0.0844641364637937
951085010,VISpm,0.7839549834941685,,0.5193694297822731
951085033,VISpm,0.4084830591805899,,0.14577040109361405
951085052,VISpm,0.9195835989528574,,0.11838382600035402
951085040,VISpm,0.8394302332626808,,0.07616679788043257
951085688,VISpm,0.7795031835418783,,0.8202176999047879
951085682,VISpm,0.9127877789114747,,0.11353406726971116
951085109,VISpm,0.8526860872528026,,0.9066637294299653
951085102,VISpm,0.8930425133534655,,0.03343644177130045
951085072,VISpm,0.8242369208914793,,0.08216243828474035
951085062,VISpm,0.813862667516487,,0.9137803485264158
951085153,VISpm,0.44517495532168294,,0.25114497747517817
951085096,VISpm,0.8378809349512963,,0.06141398419958932
951085089,VISpm,0.8392461304768191,,0.08128817911915576
951085129,VISpm,0.9038409856647619,,0.33702900541811687
951085122,VISpm,0.8783126485525332,,0.09684426823605463
951085115,VISpm,0.9448726421950269,,0.06184748981809207
951085181,VISpm,0.9324112968726235,,0.06469451510702129
951085693,VISpm,0.8658591962094349,,0.42790820864502166
951085171,VISpm,0.8438974667580803,,0.20706847551264218
951085159,VISpm,0.7960580999896971,,0.31278472913436417
951085206,VISpm,0.7909146235305512,,0.5466174229986791
951085189,VISpm,0.7780571230921496,,0.5431535142979556
951085214,VISpm,0.8647312703067366,,0.3126230533484886
951085203,VISpm,0.8940340354840713,,0.15156090396408217
951085200,VISpm,0.9305513660355651,,0.19954266678905697
951085196,VISpm,0.9350184955109133,,0.2736213847927047
951085222,VISpm,0.8678373931486045,,0.6533305527777884
951085217,VISpm,0.7908061703601276,,0.6650515426149468
951085699,VISpm,0.641330124751083,,0.6166325472136123
951085253,VISpm,0.9094767845371647,,0.7221572299149557
951085248,VISpm,0.7849775953301821,,0.41468252951290197
951085242,VISpm,0.9451062748362083,,0.2528199750258864
951085271,VISpm,0.8558744115570639,,0.4287882018993514
951085265,VISpm,0.9657059541460409,,0.13069280054742194
951085703,VISpm,0.8844256676253119,,0.7495617623590078
951085303,VISpm,0.9231860408554572,,0.07140950927600898
951085293,VISpm,0.8799842786398153,,0.8575177159214036
951085283,VISpm,0.9718452257431226,,0.10460381872235303
951085709,VISpm,0.6641655186541968,,0.7943922324056985
951085316,VISpm,0.948690463915308,,0.29177606191296945
951085311,VISpm,0.9299788863231403,,0.3592138562689797
951085308,VISpm,0.9592894835973836,,0.524773702107268
951085786,VISpm,0.7950866500747786,,0.6778154101166365
951085299,VISpm,0.9557250011237797,,0.42752418948794
951085326,VISpm,0.9003485416888508,,0.5039941027519035
951085361,VISpm,0.9194515746596139,,0.2821207249098734
951085355,VISpm,0.8454081119847815,,0.27701361654908396
951085350,VISpm,0.869408296033235,,0.5040622400865686
951085386,VISpm,0.9544376455953033,,0.13731131633630866
951085379,VISpm,0.6767441457178699,,0.4910496220099958
951085809,VISpm,0.7890916502893497,,0.5433693374243376
951085790,VISpm,0.8577826571187401,,0.5835708370620978
951085372,VISpm,0.8812630468929252,,0.8653544477447213
951085435,VISpm,0.9097818237854077,,0.41119504899143067
951085402,VISpm,0.9359206053813147,,0.329199888772564
951085731,VISpm,0.701397861174128,,1.0113754000858535
951085726,VISpm,0.5504403498678334,,0.7725080339364467
951085721,VISpm,0.9404515631630628,,0.7164916664582961
951085715,VISpm,0.8840722142518278,,0.5083020643805867
951085419,VISpm,0.9649764588524365,,0.8121691474898398
951085407,VISpm,0.659955545170249,,0.641365295662581
951085736,VISpm,0.8857409001914857,,0.6094896813078776
951085446,VISpm,0.9392922721040781,,0.18385200546913438
951085468,VISpm,0.8596860409476251,,0.36318345467770996
951085462,VISpm,0.8189910979228486,,0.8922184388520691
951085481,VISpm,0.8568725926441763,,0.24286510881211143
951085475,VISpm,0.8582990267697708,,0.5593754094579708
